IP,Name,Test_Num,Record,Record_Type,Duration,TTL,Answer_Count,Response
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,84.35916900634766,3484606,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,96.50683403015137,3563301,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,91.8738842010498,1996557,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,97.01085090637207,1996557,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,94.21992301940918,1996557,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,81.84194564819336,1996557,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,88.69314193725586,1996557,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,93.43981742858887,1996557,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,92.20600128173828,1996556,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,102.77819633483887,2941867,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,89.56193923950195,2941867,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,102.45800018310547,2941867,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,79.67591285705566,2941867,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,89.66398239135742,2941866,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,81.5739631652832,2941866,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,94.0542221069336,2941866,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,93.03092956542969,2941866,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,79.37502861022949,1219295,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,94.93303298950195,1219295,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,91.7670726776123,1219294,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,96.6038703918457,1219294,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,90.71016311645508,1219294,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,79.8501968383789,1219294,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,96.18210792541504,1996554,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,106.62984848022461,1219293,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,100.17895698547363,1772018,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,87.84008026123047,1772018,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,93.98198127746582,1772018,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,79.47301864624023,1772018,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,97.24187850952148,1772018,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,87.8758430480957,1772017,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,85.25705337524414,1772017,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,113.81888389587402,1772017,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,81.0251235961914,3529913,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,104.16197776794434,3529913,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,100.12388229370117,3529912,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,90.39616584777832,3529912,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,103.09791564941406,3529912,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,94.16389465332031,3484599,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,95.95298767089844,1996551,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,102.57101058959961,2941862,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,76.67779922485352,3516123,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,87.90802955627441,3516123,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,84.23805236816406,1219290,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,86.2119197845459,1219290,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,94.79594230651855,1219290,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,81.82597160339355,1772014,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,83.19807052612305,1772014,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,101.37796401977539,1772014,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,102.8289794921875,1772014,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,92.92292594909668,1772014,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,92.16904640197754,1772014,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,71.82598114013672,1772013,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,76.90787315368652,3529909,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,90.75093269348145,3529909,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,85.3111743927002,3529909,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,96.69709205627441,3529909,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,90.10195732116699,3529909,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,88.64903450012207,3529908,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,92.60678291320801,3529908,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,95.41511535644531,3529908,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,83.48989486694336,3484595,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,96.6501235961914,3484595,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,83.39214324951172,3484594,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,85.79802513122559,3484594,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,88.92393112182617,3484594,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,79.77700233459473,3484594,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,85.27016639709473,3484594,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,75.34193992614746,3484594,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,94.20108795166016,1996545,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,84.06496047973633,1996545,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,80.84487915039062,3563288,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,82.68404006958008,1996545,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,88.58418464660645,1996545,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,100.25215148925781,1996545,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,90.55399894714355,1996544,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,85.59083938598633,3563287,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,79.73003387451172,3516117,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,79.12778854370117,3516117,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,89.36905860900879,3516117,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,89.30802345275879,3516116,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,81.50315284729004,3516116,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,82.57293701171875,3529904,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,86.25507354736328,3529904,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,103.32608222961426,3529904,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,93.2919979095459,3529904,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,69.80705261230469,3563285,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,88.32287788391113,3484590,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,94.95401382446289,3484590,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,76.56502723693848,3484590,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,83.19592475891113,3484590,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,88.67001533508301,3484590,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,91.23897552490234,3484589,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,112.57505416870117,3484589,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,94.86985206604004,1996541,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,78.9039134979248,3563284,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,76.83706283569336,3516114,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,83.37903022766113,3516113,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,92.56911277770996,3516113,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,75.67000389099121,1219280,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,71.86412811279297,1219280,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,95.11590003967285,1219280,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,83.40191841125488,1219280,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,83.12201499938965,1219279,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,96.13990783691406,1219279,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,90.50607681274414,1219279,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,106.08506202697754,1219279,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,81.00700378417969,1772004,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,99.95508193969727,1772004,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,82.79299736022949,1772003,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,74.19395446777344,1219278,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,103.63197326660156,1772003,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,95.7038402557373,1772003,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,81.12215995788574,1772003,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,76.74098014831543,1772002,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,80.05690574645996,3529898,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,89.09201622009277,3529898,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,78.39679718017578,3529898,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,86.53998374938965,3529898,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,96.79603576660156,3529898,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,69.79179382324219,3484584,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,91.10713005065918,3563279,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,92.67401695251465,3516109,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,80.0778865814209,3516109,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,84.24496650695801,3516109,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,91.76516532897949,1219276,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,77.75092124938965,1219275,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,91.07708930969238,1219275,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,82.21006393432617,1772000,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,86.43388748168945,1772000,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,79.87284660339355,1772000,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,87.47696876525879,1771999,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,86.40384674072266,1771999,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,83.8921070098877,1771999,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,79.92982864379883,1771999,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,82.19718933105469,3529895,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,79.34808731079102,3529895,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,94.71392631530762,3529894,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,93.55378150939941,3529894,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,74.97191429138184,3529894,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,82.23104476928711,3529894,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,80.2769660949707,3529894,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,84.18703079223633,3529894,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,77.43096351623535,3484580,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,104.64692115783691,3484580,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,82.57293701171875,1771997,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,81.92896842956543,3484580,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,78.05681228637695,3484580,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,94.63000297546387,3484580,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,91.55488014221191,3484579,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,82.68189430236816,3484579,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,82.96799659729004,1996531,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,81.82191848754883,3516104,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,75.98400115966797,3516104,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,82.04388618469238,3516104,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,87.2189998626709,1219270,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,93.04404258728027,3516103,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,92.3149585723877,3516103,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,95.21818161010742,3516103,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,72.11780548095703,1219270,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,98.77896308898926,1219269,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,92.81611442565918,1219269,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,82.09609985351562,1219269,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,79.96582984924316,1219269,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,92.87095069885254,1219269,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,76.80010795593262,1219269,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,83.74309539794922,1219268,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,106.04214668273926,1771993,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,92.15497970581055,1771993,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,85.14595031738281,1771993,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,106.76193237304688,1771993,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,77.94404029846191,1771992,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,94.25997734069824,1771992,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,103.90806198120117,1771992,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,89.88308906555176,3529888,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,95.14498710632324,3529888,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,89.80321884155273,3529888,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,102.33306884765625,3529887,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,86.10296249389648,3529887,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,91.36009216308594,3529887,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,77.13890075683594,3484574,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,94.23995018005371,1996526,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,86.5640640258789,3516099,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,107.44595527648926,3516098,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,100.13484954833984,1219265,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,90.96312522888184,1219265,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,97.77212142944336,1219265,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,75.775146484375,1219265,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,88.60492706298828,1771989,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,86.50708198547363,1771989,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,72.93415069580078,1771989,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,93.26982498168945,1771989,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,93.91593933105469,1996524,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,84.35392379760742,1996524,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,92.54002571105957,1996523,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,82.71098136901855,1996523,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,81.38608932495117,1996523,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,79.90694046020508,1996523,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,78.0029296875,1996523,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,74.73206520080566,3516096,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,91.28403663635254,3516095,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,86.50803565979004,3516095,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,77.62503623962402,3516095,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,93.07193756103516,3516095,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,101.70507431030273,3516095,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,88.47594261169434,1219261,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,87.68892288208008,1219261,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,79.34713363647461,1219261,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,81.12096786499023,1219261,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,79.44297790527344,1219261,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,83.5111141204834,1219261,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,91.5839672088623,1771985,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,79.81109619140625,1771985,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,89.6308422088623,1771985,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,92.49496459960938,1771985,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,86.66300773620605,1771985,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,92.77510643005371,3516093,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,77.66604423522949,3516092,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,73.68993759155273,1219259,1,198.41.0.4,
9.9.9.9,9.9.9.9,0,a.root-servers.net.,A,99.64609146118164,1219259,1,198.41.0.4,
